Date,Close,High,Low,Open,Volume
2011-05-04,10.474166870117188,10.541883205352681,10.393565748887337,10.434914838566197,389250400
2011-05-05,10.38967227935791,10.515516576976776,10.368697696355746,10.439110367616685,335969200
2011-05-06,10.38697624206543,10.487052576928884,10.373492980192077,10.477764232098137,280134400
2011-05-09,10.415141105651855,10.46308221365468,10.383080354658327,10.422930865619737,204747200
2011-05-10,10.470571517944336,10.477762803322465,10.38697482566985,10.453791852062034,282091600
2011-05-11,10.404054641723633,10.487052873983972,10.3444288908899,10.4576892539526,336000000
2011-05-12,10.384278297424316,10.400758727423412,10.255438427400307,10.370795836704112,322000000
2011-05-13,10.20240306854248,10.374689889761349,10.197908914980601,10.357012512371972,326116000
2011-05-16,9.98666763305664,10.22397522362346,9.96569305303011,10.163450178600877,449775200
2011-05-17,10.07176685333252,10.07176685333252,9.909666850235547,9.947720346026736,452334400
2011-05-18,10.183525085449219,10.218881436057492,10.067568416950559,10.081650949809942,334776400
2011-05-19,10.203304290771484,10.259634439720237,10.147572615651116,10.249746819972657,261170000
2011-05-20,10.044198989868164,10.215887340925237,10.038206251595891,10.174238209982223,337968400
2011-05-23,10.01962947845459,10.066971314087667,9.870414285312354,9.886893916688633,383600000
2011-05-24,9.953410148620605,10.064573433757264,9.927941413204769,10.052587958244283,321927200
2011-05-25,10.090941429138184,10.1442760032619,9.97318691448685,9.990565056550563,294224000
2011-05-26,10.037602424621582,10.094232575458765,10.020523528342029,10.066666792008963,222560800
2011-05-27,10.109818458557129,10.116410471298794,10.016933406584144,10.031615216732167,203599200
2011-05-31,10.422032356262207,10.422032356262207,10.217384736569645,10.220381905924977,417754400
2011-06-01,10.352520942687988,10.550875839639458,10.32675376042517,10.453197376289307,554682800
2011-06-02,10.370196342468262,10.426527284256094,10.31626329617845,10.382181819465375,338783200
2011-06-03,10.290495872497559,10.34712605860053,10.24764898675198,10.282706111524691,313250000
2011-06-06,10.128694534301758,10.39866140165979,10.121803285109943,10.358211617131587,461941200
2011-06-07,9.948915481567383,10.134087083079391,9.944720565017118,10.132589298646414,529785200
2011-06-08,9.95490837097168,10.031613817432383,9.907268103957914,9.941125873623895,333723600
2011-06-09,9.932435989379883,9.99775522824809,9.910262860522908,9.985170479437375,275088800
2011-06-10,9.764945983886719,9.937532884460422,9.75325974157757,9.904273579616591,433955200
2011-06-13,9.785919189453125,9.837155910006919,9.740075934236366,9.803896607144546,329473200
2011-06-14,9.96090316772461,9.985173361673098,9.8671187985723,9.887793348965554,334569200
2011-06-15,9.790410995483398,9.896779282856196,9.734379301439256,9.8802996552309,399196000
2011-06-16,9.74277114868164,9.84824094731619,9.538124326966214,9.79490717419066,510591200
2011-06-17,9.595951080322266,9.865319445708426,9.568984560128916,9.857528886512998,615020000
2011-06-20,9.4479341506958,9.519246128520974,9.303512373750777,9.509058474517811,640645600
2011-06-21,9.746964454650879,9.761945498515093,9.444338407490838,9.488683865521923,493382400
2011-06-22,9.666365623474121,9.854833649114967,9.65947357414033,9.742771039207843,390583200
2011-06-23,9.92464542388916,9.938427920097881,9.531830680266655,9.556399303921665,559759200
2011-06-24,9.77842903137207,9.98217737335967,9.740675572698628,9.928843592117076,439807200
2011-06-27,9.948915481567383,10.004647144208116,9.80539300861233,9.81558066309155,339813600
2011-06-28,10.045395851135254,10.088542762790272,9.990863537866,9.997155512447472,294299600
2011-06-29,10.008842468261719,10.078655867730111,9.944121696092497,10.068768249794033,352545200
2011-06-30,10.057682991027832,10.071467091263472,9.972888531835055,10.028619406104474,322954800
2011-07-01,10.285099029541016,10.2922895136646,10.013633650850517,10.066068898154771,435313200
2011-07-05,10.469975471496582,10.48196095082128,10.262332242838083,10.277313291895203,355054000
2011-07-06,10.539786338806152,10.609900575796678,10.388473299377928,10.455590367163522,444626000
2011-07-07,10.702788352966309,10.72675851184445,10.606906117256218,10.626982195448758,399663600
2011-07-08,10.777995109558105,10.78668498213426,10.552972935454855,10.587130751495845,489633200
2011-07-11,10.606904029846191,10.77979173709761,10.571547672412056,10.677018270956582,442674400
2011-07-12,10.59941577911377,10.717170307925219,10.445704813918514,10.59282296567802,451609200
2011-07-13,10.727357864379883,10.786684383659805,10.678217401782486,10.736645410210594,391638800
2011-07-14,10.719864845275879,10.834923022138327,10.677017965909114,10.816944806957357,430533600
2011-07-15,10.934101104736328,10.93649820032673,10.761814259718845,10.821740049281564,484467200
2011-07-18,11.200176239013672,11.22564418661831,10.94489108811144,10.949385243547816,572653200
2011-07-19,11.291557312011719,11.345490347926727,11.185787498105057,11.32601435160221,819145600
2011-07-20,11.592686653137207,11.873440442830944,11.565720130782234,11.868946289137973,941340400
2011-07-21,11.604373931884766,11.687370564744345,11.502799008461917,11.594186275823521,526534400
2011-07-22,11.784451484680176,11.836886750223453,11.618156579646131,11.635235485564813,516728800
2011-07-25,11.940258979797363,11.985202919675755,11.674186983239949,11.696059279262158,589806000
2011-07-26,12.087377548217773,12.120037575130368,11.975615768225465,11.985203350354169,476582400
2011-07-27,11.763177871704102,12.064306207787668,11.749993845808996,12.002881832742574,659324400
2011-07-28,11.740104675292969,11.895013358649344,11.629541454898739,11.734112737140086,594034000
2011-07-29,11.69995403289795,11.839881669573643,11.50579411573902,11.614859550722823,632584400
2011-08-01,11.887826919555664,11.970224298216804,11.756588307470006,11.918688331908239,612836000
2011-08-02,11.652914047241211,11.922281670508099,11.636135177768823,11.914791146641784,639539600
2011-08-03,11.76257610321045,11.79193971819621,11.453058798206992,11.714934237969926,732508000
2011-08-04,11.307138442993164,11.725121901719696,11.306539169215448,11.667893256193949,871407600
2011-08-05,11.194779396057129,11.490815115236872,10.863688952501313,11.399127804624134,1204590800
2011-08-08,10.583232879638672,11.019493803296218,10.57753937850848,10.83731856919919,1143833600
2011-08-09,11.206459999084473,11.224438207844543,10.636862819726574,10.825630011215809,1082583600
2011-08-10,10.897247314453125,11.225641420027689,10.861591716534724,11.12077088483424,878656800
2011-08-11,11.197176933288574,11.249612200061923,10.928108549434253,11.101893982165963,741969200
2011-08-12,11.295755386352539,11.375156378039241,11.21305718805613,11.328114576870147,528976000
2011-08-15,11.488116264343262,11.534858823549065,11.328712624032887,11.374855909401456,460544000
2011-08-16,11.400322914123535,11.486916776367787,11.267886607329798,11.4314851511089,498750000
2011-08-17,11.399125099182129,11.5213737508533,11.326015297653875,11.455155997897586,442061200
2011-08-18,10.967957496643066,11.165714657517576,10.827730622683104,11.111480776673456,851435200
2011-08-19,10.667729377746582,10.996424294944406,10.666830866989962,10.851702455534394,775888400
2011-08-22,10.680010795593262,10.932899490348305,10.639561021959294,10.921812527114545,535315200
2011-08-23,11.194181442260742,11.19537999017015,10.696795261239368,10.795673063469192,656835200
2011-08-24,11.271483421325684,11.354780080330116,11.104289229311819,11.190283020501136,626267600
2011-08-25,11.197776794433594,11.24961279001767,10.936498957677003,10.938896053433403,871346000
2011-08-26,11.49321174621582,11.499802959046104,11.110283723420658,11.121369890570016,641477200
2011-08-29,11.684675216674805,11.730519272763182,11.625648734182152,11.631041399511407,405269200
2011-08-30,11.685272216796875,11.740703844983262,11.57201186514478,11.63313619457027,417922400
2011-08-31,11.53066349029541,11.747895047807955,11.441673328925955,11.702651074878371,522586400
2011-09-01,11.416808128356934,11.605874687227438,11.407519780796472,11.560331460434718,343725200
2011-09-02,11.20766544342041,11.326019256913908,11.141147630270353,11.228339196069463,438939200
2011-09-06,11.37814998626709,11.395827360698833,10.980839514501406,11.007506794749888,509698000
2011-09-07,11.50369930267334,11.553737476279908,11.4458697677847,11.552538928405545,350576800
2011-09-08,11.509987831115723,11.64392271560968,11.455155482436885,11.45785181429715,416158400
2011-09-09,11.31043815612793,11.565722459295676,11.236728260013546,11.503699605411963,564813200
2011-09-12,11.38414478302002,11.412309052502712,11.143241506775514,11.17620156703913,467832400
2011-09-13,11.524372100830078,11.572012371344073,11.393432765716003,11.450062944019248,440560400
2011-09-14,11.664596557617188,11.751788889840503,11.558527501918784,11.59628094886896,534724400
2011-09-15,11.774262428283691,11.795237012065881,11.68257593376009,11.72841918102189,417818800
2011-09-16,12.000182151794434,12.000182151794434,11.836285174309566,11.851566255575412,698513200
2011-09-19,12.33366870880127,12.381609804263775,11.84137777028537,11.895310002496206,823860800
2011-09-20,12.388206481933594,12.670158860683587,12.320490129139712,12.442139534561113,775754000
2011-09-21,12.348952293395996,12.632102352317986,12.344757376955119,12.573674359182084,605976000
2011-09-22,12.039735794067383,12.27944055154829,11.886325677394044,12.016065675355675,968480800
2011-09-23,12.114043235778809,12.187153040406097,11.980707613390733,11.993591600257231,546277200
2011-09-26,12.080181121826172,12.104451303963668,11.72452062093801,11.981003335605513,812876400
2011-09-27,11.963033676147461,12.262363449416798,11.927078034899958,12.246783124932216,632497600
2011-09-28,11.895612716674805,12.097263146059674,11.880630071849303,11.990894048744368,429637600
2011-09-29,11.702651977539062,12.051421364131375,11.57201267595844,12.042732293184311,651086800
2011-09-30,11.425494194030762,11.652314957667896,11.421299276859672,11.599279619197006,547640800
2011-10-03,11.224141120910645,11.46504439819244,11.181295042629863,11.397028819238338,669099200
2011-10-04,11.161219596862793,11.439875540622335,10.614096165049466,11.223243241146625,1233677200
2011-10-05,11.333508491516113,11.38054949113145,10.795671782422929,11.022192509828715,786469600
2011-10-06,11.307138442993164,11.529164176997154,11.14024429634216,11.18608754018978,812582400
2011-10-07,11.080323219299316,11.318229409288927,11.041071970355292,11.259502154356163,535458000
2011-10-10,11.649918556213379,11.649918556213379,11.332310559126375,11.358678613297942,442514800
2011-10-11,11.993895530700684,12.080489429989962,11.730521388960979,11.76258135019615,605687600
2011-10-12,12.050820350646973,12.26235839264162,11.98939598882553,12.20512974734584,622286000
2011-10-13,12.237791061401367,12.237791061401367,12.070596860814192,12.134417524383256,426185200
2011-10-14,12.644390106201172,12.644390106201172,12.442738044847934,12.48948140776079,573367200
2011-10-17,12.584162712097168,12.785214674401633,12.462811766065114,12.636597970217801,686044800
2011-10-18,12.651578903198242,12.728584386796392,12.464310240155672,12.63719633191495,881602400
2011-10-19,11.943855285644531,12.237492296208643,11.919285055706702,12.025654172873809,1104059600
2011-10-20,11.84467887878418,11.995692729771765,11.811720408243492,11.985205834586253,549270400
2011-10-21,11.771565437316895,11.959434182434363,11.708044011582711,11.928272743396812,621244400
2011-10-24,12.158087730407715,12.179960022652676,11.847371884614322,11.870742761318983,502138000
2011-10-25,11.91838550567627,12.181461142212326,11.906700864990718,12.135917126754661,430427200
2011-10-26,12.003181457519531,12.06160946103642,11.779956336368139,12.037937742579286,456304800
2011-10-27,12.12572956085205,12.254871084623874,12.04183361607802,12.211723364302161,494664800
2011-10-28,12.133520126342773,12.17546849879598,12.060410311521128,12.075092121864952,322842800
2011-10-31,12.128425598144531,12.264757596226305,12.016663027372964,12.057712885311526,385501200
2011-11-01,11.880630493164062,11.970219927562194,11.782052751709509,11.90759781462896,531790000
2011-11-02,11.907599449157715,11.998387443638768,11.838683751608288,11.987900550567735,327350800
2011-11-03,12.077187538146973,12.087075155342417,11.846172699524816,11.95733518396133,441386400
2011-11-04,11.992390632629395,12.088272022591088,11.960030653516093,12.046024427656741,302229200
2011-11-07,11.977113723754883,11.98520432196442,11.86924761534733,11.982507989293719,270275600
2011-11-08,12.171875,12.224910348878408,12.031948121635066,12.051424126559155,400442000
2011-11-09,11.843775749206543,12.011868443977763,11.812315075918432,11.894413183446039,558684000
2011-11-10,11.542348861694336,11.90160511099352,11.45036233178848,11.896211646684922,744752400
2011-11-11,11.524372100830078,11.64662076502863,11.393732802688321,11.583997848264948,653786000
2011-11-14,11.36376953125,11.543248441706814,11.332008818568202,11.491411655803237,432905200
2011-11-15,11.650519371032715,11.67059384976887,11.369466267442204,11.409916062060981,430810800
2011-11-16,11.52886962890625,11.719734004191281,11.51538556337444,11.663103809313458,349210400
2011-11-17,11.308337211608887,11.523171664479948,11.251107764865893,11.505193450796982,479900400
2011-11-18,11.234328269958496,11.3856413036526,11.232530448562803,11.353581355577203,371938000
2011-11-21,11.056648254394531,11.136649302386022,10.963762420308019,11.098295781133483,447980400
2011-11-22,11.2813720703125,11.323919714465045,11.114477899996432,11.116874995447203,409021200
2011-11-23,10.996123313903809,11.261295978148322,10.992826907849084,11.22144466922265,428271200
2011-11-25,10.893651008605957,11.120770208680499,10.886159685048556,11.038971324218853,254760800
2011-11-28,11.269684791564941,11.287663005789222,11.096199424842615,11.156724479200609,346413200
2011-11-29,11.182190895080566,11.35088283642924,11.092302242911378,11.261293421052411,375855200
2011-11-30,11.451857566833496,11.454254661548116,11.335001599790862,11.424591814602243,405938400
2011-12-01,11.623546600341797,11.655606544002023,11.40841213687587,11.462045934313345,387181200
2011-12-02,11.676584243774414,11.794338760092018,11.643025706808833,11.68047912392005,379055600
2011-12-05,11.775761604309082,11.87763656594953,11.697259124600656,11.790144177745,357210000
2011-12-06,11.71403980255127,11.824304615724591,11.66699879491988,11.760782373337973,283598000
2011-12-07,11.658305168151855,11.71373679383323,11.58849097144454,11.683473867348734,304746400
2011-12-08,11.705348014831543,11.850369085341905,11.692464027176493,11.72901893172744,376356400
2011-12-09,11.794035911560059,11.806620659959098,11.716431963345418,11.770965072976148,296993200
2011-12-12,11.740704536437988,11.802428143318444,11.669093310997306,11.735910345597004,301067200
2011-12-13,11.649918556213379,11.847375725076564,11.598681832914473,11.775463650161942,338928800
2011-12-14,11.391636848449707,11.607071431573083,11.316429968445815,11.586696117401576,406887600
2011-12-15,11.354180335998535,11.498002843543663,11.335303611880773,11.48571813103978,256200000
2011-12-16,11.41650390625,11.510288258781511,11.37305775447197,11.396728670299543,421478400
2011-12-19,11.452163696289062,11.531266263757471,11.400326895557333,11.459954258256168,235530400
2011-12-20,11.863850593566895,11.868345546802267,11.603472146388743,11.618453190244049,337215200
2011-12-21,11.878833770751953,11.90430250828265,11.745797381806348,11.886024256558324,262948000
2011-12-22,11.941756248474121,11.959135189885844,11.868347203102104,11.89531292578519,202358800
2011-12-23,12.084980010986328,12.092770571261328,11.969921828759121,11.975914567432197,269399200
2011-12-27,12.180864334106445,12.257569807215758,12.075693745561544,12.078091641701198,265076000
2011-12-28,12.064303398132324,12.232395288605298,12.025351403521533,12.191646272798717,228662000
2011-12-29,12.1386079788208,12.154489129755865,12.000479810334813,12.087072047840435,215978000
2011-12-30,12.13502025604248,12.173372990016807,12.089776271463778,12.09037474533491,179662000
2012-01-03,12.321685791015625,12.359739275991025,12.254868764801277,12.266854240399592,302220800
2012-01-04,12.387903213500977,12.425058186866142,12.263257470992423,12.284830526396293,260022000
2012-01-05,12.525437355041504,12.541017677300095,12.364835140368765,12.43315156906746,271269600
2012-01-06,12.656373977661133,12.666860869905097,12.561091836549576,12.577571467246832,318292800
2012-01-09,12.636301040649414,12.816678500956678,12.624914835482576,12.749262181136721,394024400
2012-01-10,12.681540489196777,12.764238665374556,12.629404473754668,12.761541533487025,258196400
2012-01-11,12.660870552062988,12.669859661461539,12.56379057085488,12.664765432752988,215084800
2012-01-12,12.626110076904297,12.6713540485971,12.547007535605212,12.65277736092002,212587200
2012-01-13,12.57876968383789,12.597946447603428,12.544312636594624,12.57547487771362,226021600
2012-01-17,12.725289344787598,12.76394210920517,12.673153318396006,12.710307498095007,242897200
2012-01-18,12.85742473602295,12.868210864120005,12.773228768964914,12.793004003891612,276791200
2012-01-19,12.816679000854492,12.92514439075312,12.77952481422282,12.888590278199743,261738400
2012-01-20,12.593448638916016,12.809182381784954,12.576969011339852,12.808883144968258,413974400
2012-01-23,12.806488990783691,12.837651231994723,12.65337811758484,12.664464284120221,306062400
2012-01-24,12.596745491027832,12.73727238577942,12.57097751974405,12.73727238577942,547638000
2012-01-25,13.38327693939209,13.616688111688084,13.295485317431393,13.616388874801537,958314000
2012-01-26,13.322453498840332,13.447098471685157,13.277808792672497,13.434215282762157,323985200
2012-01-27,13.401856422424316,13.43781205997602,13.296686642642364,13.313764750378208,299709200
2012-01-30,13.573538780212402,13.600206061142469,13.345221089820408,13.354808669399915,379341200
2012-01-31,13.677511215209961,13.730245708035053,13.575337035225894,13.65084393185599,391683600
2012-02-01,13.66882038116455,13.752717099946965,13.64964522273754,13.735338962542532,270046000
2012-02-02,13.636764526367188,13.698188099503241,13.602606714926203,13.660135407848289,186796400
2012-02-03,13.773394584655762,13.78298296601566,13.649947375041368,13.702083398587243,286599600
2012-02-06,13.901935577392578,13.932198506784516,13.729050272215707,13.734442936770002,249412800
2012-02-07,14.047554016113281,14.07512060791668,13.920210347702385,13.9402864178693,316223600
2012-02-08,14.282766342163086,14.286061148153625,14.073623771327123,14.097594725061096,407890000
2012-02-09,14.77685546875,14.884123082378935,14.3990217257655,14.405014463973579,884214800
2012-02-10,14.784344673156738,14.910188963910757,14.638424311146537,14.710636400065534,631302000
2012-02-13,15.059407234191895,15.096261374414494,14.894310095153807,14.96741990187041,517216000
2012-02-14,15.264952659606934,15.267948228664464,15.041429121251646,15.121130140508273,460398400
2012-02-15,14.911687850952148,15.769226980789712,14.888315374705996,15.408773022874948,1506120000
2012-02-16,15.047724723815918,15.128025836359624,14.580900698044472,14.726821110777085,944552000
2012-02-17,15.045026779174805,15.214318058723736,14.990493653328839,15.074689637645024,535805200
2012-02-21,15.4264497756958,15.4264497756958,15.104946257390138,15.18764442241533,605595200
2012-02-22,15.372223854064941,15.445632915234155,15.253269971119204,15.37342240200643,483302400
2012-02-23,15.4725980758667,15.515745797945504,15.266153411839444,15.433346834401373,568027600
2012-02-24,15.652968406677246,15.667650210936731,15.540008924989916,15.57087031757285,415072000
2012-02-27,15.753349304199219,15.835447412909637,15.469299929302476,15.620012886534363,547582000
2012-02-28,16.042490005493164,16.042490005493164,15.756043572952954,15.81926574919875,600387200
2012-02-29,16.25313949584961,16.408049852375196,16.05118972233531,16.226773035320182,952011200
2012-03-01,16.313961029052734,16.42602446239446,16.143171946495546,16.424824314245694,683270000
2012-03-02,16.335233688354492,16.383772474238793,16.2555310592929,16.307068614990513,431712400
2012-03-05,15.975074768066406,16.404143571297546,15.760537966155445,16.34242077539909,809124400
2012-03-06,15.888176918029785,15.990949540124284,15.467496451851678,15.690421430545438,810238800
2012-03-07,15.901070594787598,16.113508004255703,15.67964327618934,16.084144381518374,798520800
2012-03-08,16.239648818969727,16.269610907520907,15.94391321176397,16.020917891600536,516457200
2012-03-09,16.334928512573242,16.411933180924724,16.273204123056562,16.306163375665253,418919200
2012-03-12,16.539579391479492,16.539579391479492,16.389762540245503,16.449089846913665,407282400
2012-03-13,17.021982192993164,17.02437928813007,16.651938232168845,16.705573635906415,690855200
2012-03-14,17.665592193603516,17.819601593651615,17.24071577685265,17.320119172802386,1418844000
2012-03-15,17.545135498046875,17.978100788470257,17.33509524578061,17.966115313268755,1159718000
2012-03-16,17.545434951782227,17.654200340235818,17.318615031429808,17.519966216713414,825487600
2012-03-19,18.010761260986328,18.030835732305636,17.649707212501113,17.928962390926507,901236000
2012-03-20,18.156383514404297,18.184546983287355,17.72251887547243,17.9631213103769,816662000
2012-03-21,18.05270767211914,18.266943632506425,18.020049253706194,18.059898956961504,644042000
2012-03-22,17.958030700683594,18.112640168124724,17.84387102177243,17.91128733598904,623870800
2012-03-23,17.85944938659668,18.031736207533076,17.810009697004322,17.992484972874514,430488800
2012-03-26,18.186952590942383,18.192047620879592,17.835787573746842,17.971517955123744,595742000
2012-03-27,18.411670684814453,18.465603736299975,18.159381970410852,18.162977613856377,607129600
2012-03-28,18.505754470825195,18.62051262491651,18.28672425598092,18.528525279341117,655460400
2012-03-29,18.27323341369629,18.473986090960736,18.194431727100397,18.360725768581396,608238400
2012-03-30,17.964326858520508,18.29421881971954,17.916085697879506,18.2405849927648,731038000
2012-04-02,18.536014556884766,18.540208673536558,17.989188796214457,18.032635748222393,598351600
2012-04-03,18.85631561279297,18.94291026892283,18.652268103197787,18.79578976462784,834559600
2012-04-04,18.706209182739258,18.752651717811144,18.4871789352447,18.707407730744936,572980800
2012-04-05,18.98696517944336,19.01632880753596,18.67894472124626,18.786212374955223,641298000
2012-04-09,19.063356399536133,19.171523288214047,18.735861765683055,18.760730420883707,597536800
2012-04-10,18.8299560546875,19.296179997569528,18.756846231234263,19.17423054616987,889725200
2012-04-11,18.76283836364746,19.08254341234346,18.677142989617515,19.062468935335527,696614800
2012-04-12,18.66006088256836,18.916545286437316,18.592044501626837,18.726878715825485,614336800
2012-04-13,18.134510040283203,18.717890734294816,18.082974089153815,18.70021175559279,859644800
2012-04-16,17.38243865966797,18.28582193274815,17.32610852127516,18.27923072088405,1050786800
2012-04-17,18.26844024658203,18.277428551960778,17.136139396607753,17.346779701080916,1025528000
2012-04-18,18.227693557739258,18.58455348971582,18.05900079046887,18.388894202676504,954531200
2012-04-19,17.60146713256836,18.119527740912105,17.513974756331894,17.984394296833955,834719200
2012-04-20,17.168197631835938,17.816597307328216,17.091492206256664,17.719516578027214,1030985200
2012-04-23,17.129854202270508,17.278771788943867,16.67801281396368,17.09719576997358,966529200
2012-04-24,16.787675857543945,17.00970164836284,16.62947074013697,16.857489270266534,1076149200
2012-04-25,18.277433395385742,18.517138137706308,18.157581824324065,18.44642542274442,905777600
2012-04-26,18.208520889282227,18.417962720115913,18.041626705925616,18.405377167917365,536068400
2012-04-27,18.067686080932617,18.162969791101848,17.99277927504242,18.129711303703118,406722400
2012-04-30,17.4977970123291,17.929864674764037,17.468433392576866,17.911886458528812,506144800
2012-05-01,17.44236946105957,17.880727581409698,17.415402931731467,17.525366908048692,610999200
2012-05-02,17.55772590637207,17.600273558892155,17.344389169889876,17.385738274448865,427389200
2012-05-03,17.433074951171875,17.720121502074143,17.38753174234808,17.693154981041904,390549600
2012-05-04,16.93659210205078,17.329406969063992,16.93419500628786,17.291055037054715,529992400
2012-05-07,17.06333351135254,17.161912061479462,16.81613824373182,16.82422884092424,460118400
2012-05-08,17.024385452270508,17.123861736076233,16.741235287538395,17.066333032157633,497252000
2012-05-09,17.054344177246094,17.198168308877605,16.80475340597333,16.89014793400007,480704000
2012-05-10,17.094493865966797,17.255096058022346,17.03217258570898,17.216144057713308,333200000
2012-05-11,16.980331420898438,17.21284481511824,16.90961872473543,16.929094719870076,399546000
2012-05-14,16.725950241088867,17.00430616123257,16.707373550659103,16.856289511386507,352626400
2012-05-15,16.574628829956055,16.875757006053128,16.53208120545294,16.822723293943525,476336000
2012-05-16,16.362201690673828,16.686102463889107,16.211187853766752,16.601007162114804,560896000
2012-05-17,15.88398551940918,16.404742365589858,15.88398551940918,16.3391230952905,717220000
2012-05-18,15.89177417755127,16.282191766715084,15.646078377231568,15.999041762617349,732292400
2012-05-21,16.817638397216797,16.82542975862476,16.00174572088097,16.01523058483351,631106000
2012-05-22,16.688495635986328,17.195169246435402,16.55695783357683,17.065428465377295,694870400
2012-05-23,17.09568977355957,17.162806828186692,16.57643071065666,16.704371245873553,584897600
2012-05-24,16.938678741455078,17.273665451554148,16.816129301993975,17.254787934875434,496230000
